make,model,year_from,year_to,failure_reason,rfr_id,rfr_type_code,severity,frequency,pass_rate,total_tests
LEXUS,GS,2010,2014,30335,30335,A,Low,0.0855,0.864,2456
LEXUS,GS,2010,2014,31195,31195,A,Low,0.0676,0.864,2456
LEXUS,GS,2010,2014,32115,32115,A,Low,0.0423,0.864,2456
LEXUS,GS,2010,2014,32055,32055,P,Low,0.0391,0.864,2456
LEXUS,GS,2010,2014,30858,30858,F,High,0.0334,0.864,2456
BMW,520,2015,2019,31194,31194,A,Low,0.4083,0.8553,37041
BMW,520,2015,2019,30329,30329,A,Low,0.1407,0.8553,37041
BMW,520,2015,2019,30335,30335,A,Low,0.1299,0.8553,37041
BMW,520,2015,2019,31195,31195,A,Low,0.0641,0.8553,37041
BMW,520,2015,2019,32037,32037,A,Low,0.0574,0.8553,37041
BMW,520,2015,2019,30333,30333,A,Low,0.046,0.8553,37041
BMW,520,2015,2019,30823,30823,M,Low,0.0419,0.8553,37041
BMW,520,2015,2019,31322,31322,A,Low,0.0409,0.8553,37041
BMW,520,2015,2019,31194,31194,F,High,0.036,0.8553,37041
BMW,520,2015,2019,10003,10003,A,Low,0.0335,0.8553,37041
MAZDA,6,2010,2014,31194,31194,A,Low,0.3616,0.6468,29542
MAZDA,6,2010,2014,31302,31302,A,Low,0.2461,0.6468,29542
MAZDA,6,2010,2014,30335,30335,A,Low,0.2366,0.6468,29542
MAZDA,6,2010,2014,31407,31407,A,Low,0.1965,0.6468,29542
MAZDA,6,2010,2014,32037,32037,A,Low,0.179,0.6468,29542
MAZDA,6,2010,2014,30329,30329,A,Low,0.1681,0.6468,29542
MAZDA,6,2010,2014,31322,31322,A,Low,0.1612,0.6468,29542
MAZDA,6,2010,2014,30305,30305,A,Low,0.1612,0.6468,29542
MAZDA,6,2010,2014,31325,31325,M,Low,0.0744,0.6468,29542
MAZDA,6,2010,2014,31084,31084,M,Low,0.0708,0.6468,29542
AUDI,Q3,2010,2014,31194,31194,A,Low,0.6377,0.7684,53826
AUDI,Q3,2010,2014,30335,30335,A,Low,0.3261,0.7684,53826
AUDI,Q3,2010,2014,30329,30329,A,Low,0.209,0.7684,53826
AUDI,Q3,2010,2014,32037,32037,A,Low,0.1867,0.7684,53826
AUDI,Q3,2010,2014,31302,31302,A,Low,0.1805,0.7684,53826
AUDI,Q3,2010,2014,31322,31322,A,Low,0.1562,0.7684,53826
AUDI,Q3,2010,2014,32115,32115,A,Low,0.096,0.7684,53826
AUDI,Q3,2010,2014,31227,31227,F,High,0.0897,0.7684,53826
AUDI,Q3,2010,2014,30333,30333,A,Low,0.0812,0.7684,53826
AUDI,Q3,2010,2014,31195,31195,A,Low,0.0787,0.7684,53826
FIAT,PANDA,2010,2014,31194,31194,A,Low,0.3392,0.638,46155
FIAT,PANDA,2010,2014,31226,31226,A,Low,0.2915,0.638,46155
FIAT,PANDA,2010,2014,30335,30335,A,Low,0.1643,0.638,46155
FIAT,PANDA,2010,2014,31322,31322,A,Low,0.1514,0.638,46155
FIAT,PANDA,2010,2014,32037,32037,A,Low,0.1465,0.638,46155
FIAT,PANDA,2010,2014,32115,32115,A,Low,0.088,0.638,46155
FIAT,PANDA,2010,2014,32019,32019,A,Low,0.0855,0.638,46155
FIAT,PANDA,2010,2014,31533,31533,A,Low,0.0813,0.638,46155
FIAT,PANDA,2010,2014,31940,31940,A,Low,0.0721,0.638,46155
FIAT,PANDA,2010,2014,31322,31322,F,High,0.063,0.638,46155
BMW,4 SERIES,2010,2014,31194,31194,A,Low,0.6416,0.8033,1769
BMW,4 SERIES,2010,2014,30329,30329,A,Low,0.3369,0.8033,1769
BMW,4 SERIES,2010,2014,30335,30335,A,Low,0.2001,0.8033,1769
BMW,4 SERIES,2010,2014,32115,32115,A,Low,0.1798,0.8033,1769
BMW,4 SERIES,2010,2014,10019,10019,A,Low,0.1351,0.8033,1769
BMW,4 SERIES,2010,2014,30478,30478,A,Low,0.1283,0.8033,1769
BMW,4 SERIES,2010,2014,30333,30333,A,Low,0.1091,0.8033,1769
BMW,4 SERIES,2010,2014,31194,31194,F,High,0.1063,0.8033,1769
BMW,4 SERIES,2010,2014,31189,31189,F,High,0.0876,0.8033,1769
BMW,4 SERIES,2010,2014,31186,31186,A,Low,0.0661,0.8033,1769
VOLKSWAGEN,CC,2015,2019,30335,30335,A,Low,0.3783,0.7829,7116
VOLKSWAGEN,CC,2015,2019,31194,31194,A,Low,0.3717,0.7829,7116
VOLKSWAGEN,CC,2015,2019,31322,31322,A,Low,0.3388,0.7829,7116
VOLKSWAGEN,CC,2015,2019,31302,31302,A,Low,0.2732,0.7829,7116
VOLKSWAGEN,CC,2015,2019,31186,31186,A,Low,0.1647,0.7829,7116
VOLKSWAGEN,CC,2015,2019,31195,31195,A,Low,0.1398,0.7829,7116
VOLKSWAGEN,CC,2015,2019,30329,30329,A,Low,0.1386,0.7829,7116
VOLKSWAGEN,CC,2015,2019,32037,32037,A,Low,0.1062,0.7829,7116
VOLKSWAGEN,CC,2015,2019,32115,32115,A,Low,0.0861,0.7829,7116
VOLKSWAGEN,CC,2015,2019,31322,31322,F,High,0.0593,0.7829,7116
MAZDA,2,2015,2019,31194,31194,A,Low,0.3134,0.8343,56556
MAZDA,2,2015,2019,32037,32037,A,Low,0.1955,0.8343,56556
MAZDA,2,2015,2019,30305,30305,A,Low,0.1371,0.8343,56556
MAZDA,2,2015,2019,30329,30329,A,Low,0.1074,0.8343,56556
MAZDA,2,2015,2019,30335,30335,A,Low,0.051,0.8343,56556
MAZDA,2,2015,2019,31195,31195,A,Low,0.0351,0.8343,56556
MAZDA,2,2015,2019,30333,30333,A,Low,0.0336,0.8343,56556
MAZDA,2,2015,2019,31194,31194,F,High,0.0281,0.8343,56556
MAZDA,2,2015,2019,30856,30856,M,Low,0.0251,0.8343,56556
MAZDA,2,2015,2019,10003,10003,A,Low,0.0223,0.8343,56556
SSANGYONG,RODIUS,2015,2019,31194,31194,A,Low,0.3438,0.6275,2993
SSANGYONG,RODIUS,2015,2019,30305,30305,A,Low,0.2797,0.6275,2993
SSANGYONG,RODIUS,2015,2019,30329,30329,A,Low,0.1747,0.6275,2993
SSANGYONG,RODIUS,2015,2019,30335,30335,A,Low,0.1183,0.6275,2993
SSANGYONG,RODIUS,2015,2019,30616,30616,A,Low,0.1113,0.6275,2993
SSANGYONG,RODIUS,2015,2019,31084,31084,M,Low,0.1069,0.6275,2993
SSANGYONG,RODIUS,2015,2019,30616,30616,F,High,0.1046,0.6275,2993
SSANGYONG,RODIUS,2015,2019,31302,31302,A,Low,0.1006,0.6275,2993
SSANGYONG,RODIUS,2015,2019,32037,32037,A,Low,0.0658,0.6275,2993
SSANGYONG,RODIUS,2015,2019,32041,32041,F,High,0.0591,0.6275,2993
JAGUAR,F-TYPE,2015,2019,31194,31194,A,Low,0.7605,0.9303,21634
JAGUAR,F-TYPE,2015,2019,30329,30329,A,Low,0.2077,0.9303,21634
JAGUAR,F-TYPE,2015,2019,32037,32037,A,Low,0.1936,0.9303,21634
JAGUAR,F-TYPE,2015,2019,30335,30335,A,Low,0.1785,0.9303,21634
JAGUAR,F-TYPE,2015,2019,31195,31195,A,Low,0.0852,0.9303,21634
JAGUAR,F-TYPE,2015,2019,31186,31186,A,Low,0.0579,0.9303,21634
JAGUAR,F-TYPE,2015,2019,30856,30856,M,Low,0.0519,0.9303,21634
JAGUAR,F-TYPE,2015,2019,30823,30823,M,Low,0.0386,0.9303,21634
JAGUAR,F-TYPE,2015,2019,10001,10001,A,Low,0.0367,0.9303,21634
JAGUAR,F-TYPE,2015,2019,30333,30333,A,Low,0.0349,0.9303,21634
FIAT,TIPO,2015,2019,31194,31194,A,Low,0.424,0.7167,13518
FIAT,TIPO,2015,2019,30335,30335,A,Low,0.1951,0.7167,13518
FIAT,TIPO,2015,2019,32115,32115,A,Low,0.167,0.7167,13518
FIAT,TIPO,2015,2019,30329,30329,A,Low,0.1457,0.7167,13518
FIAT,TIPO,2015,2019,32037,32037,A,Low,0.1411,0.7167,13518
FIAT,TIPO,2015,2019,30333,30333,A,Low,0.0647,0.7167,13518
FIAT,TIPO,2015,2019,10003,10003,A,Low,0.063,0.7167,13518
FIAT,TIPO,2015,2019,31195,31195,A,Low,0.0552,0.7167,13518
FIAT,TIPO,2015,2019,31194,31194,F,High,0.0534,0.7167,13518
FIAT,TIPO,2015,2019,32115,32115,F,High,0.0464,0.7167,13518
PEUGEOT,3008,2015,2019,31194,31194,A,Low,0.4964,0.785,95743
PEUGEOT,3008,2015,2019,30335,30335,A,Low,0.2785,0.785,95743
PEUGEOT,3008,2015,2019,30329,30329,A,Low,0.2243,0.785,95743
PEUGEOT,3008,2015,2019,32037,32037,A,Low,0.1241,0.785,95743
PEUGEOT,3008,2015,2019,31397,31397,A,Low,0.0814,0.785,95743
PEUGEOT,3008,2015,2019,30333,30333,A,Low,0.0651,0.785,95743
PEUGEOT,3008,2015,2019,31084,31084,M,Low,0.0623,0.785,95743
PEUGEOT,3008,2015,2019,10003,10003,A,Low,0.0618,0.785,95743
PEUGEOT,3008,2015,2019,31195,31195,A,Low,0.0556,0.785,95743
PEUGEOT,3008,2015,2019,31194,31194,F,High,0.0514,0.785,95743
JAGUAR,XE,2020,2024,31194,31194,A,Low,0.4461,0.8777,3286
JAGUAR,XE,2020,2024,30335,30335,A,Low,0.3825,0.8777,3286
JAGUAR,XE,2020,2024,31195,31195,A,Low,0.2465,0.8777,3286
JAGUAR,XE,2020,2024,32037,32037,A,Low,0.1741,0.8777,3286
JAGUAR,XE,2020,2024,30329,30329,A,Low,0.1722,0.8777,3286
JAGUAR,XE,2020,2024,32115,32115,A,Low,0.0892,0.8777,3286
JAGUAR,XE,2020,2024,31186,31186,A,Low,0.0855,0.8777,3286
JAGUAR,XE,2020,2024,32036,32036,A,Low,0.0505,0.8777,3286
JAGUAR,XE,2020,2024,31533,31533,A,Low,0.0502,0.8777,3286
JAGUAR,XE,2020,2024,30858,30858,P,Low,0.0426,0.8777,3286
FORD,GALAXY,2020,2024,31194,31194,A,Low,0.5031,0.7939,5061
FORD,GALAXY,2020,2024,30329,30329,A,Low,0.3333,0.7939,5061
FORD,GALAXY,2020,2024,32037,32037,A,Low,0.1474,0.7939,5061
FORD,GALAXY,2020,2024,30335,30335,A,Low,0.1108,0.7939,5061
FORD,GALAXY,2020,2024,30333,30333,A,Low,0.0869,0.7939,5061
FORD,GALAXY,2020,2024,31195,31195,A,Low,0.0638,0.7939,5061
FORD,GALAXY,2020,2024,10003,10003,A,Low,0.0613,0.7939,5061
FORD,GALAXY,2020,2024,30329,30329,F,High,0.0547,0.7939,5061
FORD,GALAXY,2020,2024,30856,30856,M,Low,0.0535,0.7939,5061
FORD,GALAXY,2020,2024,10001,10001,A,Low,0.0474,0.7939,5061
BMW,218I M,2015,2019,31194,31194,A,Low,0.3498,0.8607,1981
BMW,218I M,2015,2019,30335,30335,A,Low,0.0863,0.8607,1981
BMW,218I M,2015,2019,32037,32037,A,Low,0.0813,0.8607,1981
BMW,218I M,2015,2019,30478,30478,A,Low,0.0762,0.8607,1981
BMW,218I M,2015,2019,30898,30898,P,Low,0.0681,0.8607,1981
BMW,218I M,2015,2019,10003,10003,A,Low,0.0626,0.8607,1981
BMW,218I M,2015,2019,30329,30329,A,Low,0.0555,0.8607,1981
BMW,218I M,2015,2019,31186,31186,F,High,0.049,0.8607,1981
BMW,218I M,2015,2019,31322,31322,A,Low,0.0439,0.8607,1981
BMW,218I M,2015,2019,31195,31195,A,Low,0.0419,0.8607,1981
KIA,XCEED FIRST,2015,2019,31194,31194,A,Low,0.4038,0.885,426
KIA,XCEED FIRST,2015,2019,30335,30335,A,Low,0.2512,0.885,426
KIA,XCEED FIRST,2015,2019,31322,31322,A,Low,0.1643,0.885,426
KIA,XCEED FIRST,2015,2019,30329,30329,A,Low,0.0634,0.885,426
KIA,XCEED FIRST,2015,2019,31195,31195,A,Low,0.0587,0.885,426
KIA,XCEED FIRST,2015,2019,30333,30333,A,Low,0.0563,0.885,426
KIA,XCEED FIRST,2015,2019,31186,31186,F,High,0.054,0.885,426
KIA,XCEED FIRST,2015,2019,31322,31322,F,High,0.0493,0.885,426
KIA,XCEED FIRST,2015,2019,31186,31186,A,Low,0.0399,0.885,426
KIA,XCEED FIRST,2015,2019,10001,10001,A,Low,0.0376,0.885,426
RENAULT,KADJAR,2020,2024,32037,32037,A,Low,0.3663,0.8599,14432
RENAULT,KADJAR,2020,2024,31194,31194,A,Low,0.2253,0.8599,14432
RENAULT,KADJAR,2020,2024,30329,30329,A,Low,0.1466,0.8599,14432
RENAULT,KADJAR,2020,2024,30335,30335,A,Low,0.1354,0.8599,14432
RENAULT,KADJAR,2020,2024,10003,10003,A,Low,0.0608,0.8599,14432
RENAULT,KADJAR,2020,2024,10001,10001,A,Low,0.0507,0.8599,14432
RENAULT,KADJAR,2020,2024,30895,30895,P,Low,0.0486,0.8599,14432
RENAULT,KADJAR,2020,2024,30333,30333,A,Low,0.0455,0.8599,14432
RENAULT,KADJAR,2020,2024,31189,31189,F,High,0.0394,0.8599,14432
RENAULT,KADJAR,2020,2024,30856,30856,M,Low,0.0372,0.8599,14432
TOYOTA,ALPHARD,2005,2009,31194,31194,A,Low,0.3397,0.7918,8689
TOYOTA,ALPHARD,2005,2009,31322,31322,A,Low,0.3152,0.7918,8689
TOYOTA,ALPHARD,2005,2009,32037,32037,A,Low,0.2695,0.7918,8689
TOYOTA,ALPHARD,2005,2009,31146,31146,A,Low,0.2014,0.7918,8689
TOYOTA,ALPHARD,2005,2009,30329,30329,A,Low,0.1983,0.7918,8689
TOYOTA,ALPHARD,2005,2009,30335,30335,A,Low,0.1076,0.7918,8689
TOYOTA,ALPHARD,2005,2009,31195,31195,A,Low,0.0829,0.7918,8689
TOYOTA,ALPHARD,2005,2009,31401,31401,M,Low,0.0821,0.7918,8689
TOYOTA,ALPHARD,2005,2009,31940,31940,A,Low,0.0726,0.7918,8689
TOYOTA,ALPHARD,2005,2009,30969,30969,A,Low,0.0527,0.7918,8689
NISSAN,MICRA N-TEC,2020,2024,32037,32037,A,Low,0.5584,0.8896,1567
NISSAN,MICRA N-TEC,2020,2024,31322,31322,A,Low,0.314,0.8896,1567
NISSAN,MICRA N-TEC,2020,2024,31194,31194,A,Low,0.1806,0.8896,1567
NISSAN,MICRA N-TEC,2020,2024,30329,30329,A,Low,0.1015,0.8896,1567
NISSAN,MICRA N-TEC,2020,2024,32115,32115,A,Low,0.0664,0.8896,1567
NISSAN,MICRA N-TEC,2020,2024,30335,30335,A,Low,0.0645,0.8896,1567
NISSAN,MICRA N-TEC,2020,2024,31322,31322,F,High,0.0645,0.8896,1567
NISSAN,MICRA N-TEC,2020,2024,31164,31164,A,Low,0.0351,0.8896,1567
NISSAN,MICRA N-TEC,2020,2024,30856,30856,M,Low,0.0313,0.8896,1567
NISSAN,MICRA N-TEC,2020,2024,30333,30333,A,Low,0.0306,0.8896,1567
FIAT,PANDA,2020,2024,30335,30335,A,Low,0.2144,0.9082,1940
FIAT,PANDA,2020,2024,31194,31194,A,Low,0.1974,0.9082,1940
FIAT,PANDA,2020,2024,32037,32037,A,Low,0.1387,0.9082,1940
FIAT,PANDA,2020,2024,31322,31322,A,Low,0.0639,0.9082,1940
FIAT,PANDA,2020,2024,32115,32115,A,Low,0.0454,0.9082,1940
FIAT,PANDA,2020,2024,31322,31322,F,High,0.0278,0.9082,1940
FIAT,PANDA,2020,2024,30329,30329,A,Low,0.0201,0.9082,1940
FIAT,PANDA,2020,2024,30353,30353,A,Low,0.0186,0.9082,1940
FIAT,PANDA,2020,2024,30333,30333,A,Low,0.018,0.9082,1940
FIAT,PANDA,2020,2024,31195,31195,A,Low,0.0175,0.9082,1940
HONDA,CIVIC SR,2020,2024,31194,31194,A,Low,0.2407,0.9105,3931
HONDA,CIVIC SR,2020,2024,30329,30329,A,Low,0.1918,0.9105,3931
HONDA,CIVIC SR,2020,2024,32037,32037,A,Low,0.1783,0.9105,3931
HONDA,CIVIC SR,2020,2024,31186,31186,A,Low,0.0672,0.9105,3931
HONDA,CIVIC SR,2020,2024,31195,31195,A,Low,0.0494,0.9105,3931
HONDA,CIVIC SR,2020,2024,30856,30856,M,Low,0.0425,0.9105,3931
HONDA,CIVIC SR,2020,2024,30335,30335,A,Low,0.0415,0.9105,3931
HONDA,CIVIC SR,2020,2024,30858,30858,P,Low,0.0371,0.9105,3931
HONDA,CIVIC SR,2020,2024,10001,10001,A,Low,0.0349,0.9105,3931
HONDA,CIVIC SR,2020,2024,10003,10003,A,Low,0.0349,0.9105,3931
FIAT,500 DOLCEVITA,2020,2024,31194,31194,A,Low,0.4222,0.9071,6988
FIAT,500 DOLCEVITA,2020,2024,30335,30335,A,Low,0.0698,0.9071,6988
FIAT,500 DOLCEVITA,2020,2024,32037,32037,A,Low,0.06,0.9071,6988
FIAT,500 DOLCEVITA,2020,2024,31189,31189,F,High,0.0249,0.9071,6988
FIAT,500 DOLCEVITA,2020,2024,32115,32115,A,Low,0.0232,0.9071,6988
FIAT,500 DOLCEVITA,2020,2024,31195,31195,A,Low,0.0215,0.9071,6988
FIAT,500 DOLCEVITA,2020,2024,10001,10001,A,Low,0.0166,0.9071,6988
FIAT,500 DOLCEVITA,2020,2024,31186,31186,A,Low,0.015,0.9071,6988
FIAT,500 DOLCEVITA,2020,2024,30898,30898,P,Low,0.0143,0.9071,6988
FIAT,500 DOLCEVITA,2020,2024,31194,31194,F,High,0.0126,0.9071,6988
SEAT,LEON DYNAMIC,2020,2024,31194,31194,A,Low,0.3033,0.8756,5987
SEAT,LEON DYNAMIC,2020,2024,32115,32115,A,Low,0.167,0.8756,5987
SEAT,LEON DYNAMIC,2020,2024,32037,32037,A,Low,0.1662,0.8756,5987
SEAT,LEON DYNAMIC,2020,2024,30329,30329,A,Low,0.0606,0.8756,5987
SEAT,LEON DYNAMIC,2020,2024,10003,10003,A,Low,0.0518,0.8756,5987
SEAT,LEON DYNAMIC,2020,2024,31195,31195,A,Low,0.0451,0.8756,5987
SEAT,LEON DYNAMIC,2020,2024,31186,31186,A,Low,0.0449,0.8756,5987
SEAT,LEON DYNAMIC,2020,2024,30335,30335,A,Low,0.0377,0.8756,5987
SEAT,LEON DYNAMIC,2020,2024,10001,10001,A,Low,0.0367,0.8756,5987
SEAT,LEON DYNAMIC,2020,2024,30898,30898,P,Low,0.0339,0.8756,5987
BMW,220D M,2020,2024,31194,31194,A,Low,0.4681,0.9037,2762
BMW,220D M,2020,2024,31186,31186,A,Low,0.1615,0.9037,2762
BMW,220D M,2020,2024,32037,32037,A,Low,0.1466,0.9037,2762
BMW,220D M,2020,2024,30329,30329,A,Low,0.1169,0.9037,2762
BMW,220D M,2020,2024,31195,31195,A,Low,0.0775,0.9037,2762
BMW,220D M,2020,2024,32036,32036,A,Low,0.0568,0.9037,2762
BMW,220D M,2020,2024,31186,31186,F,High,0.0416,0.9037,2762
BMW,220D M,2020,2024,10001,10001,A,Low,0.0355,0.9037,2762
BMW,220D M,2020,2024,10003,10003,A,Low,0.0301,0.9037,2762
BMW,220D M,2020,2024,30333,30333,A,Low,0.0297,0.9037,2762
HYUNDAI,I20 MHEV,2020,2024,31194,31194,A,Low,0.1783,0.8661,2367
HYUNDAI,I20 MHEV,2020,2024,32037,32037,A,Low,0.0925,0.8661,2367
HYUNDAI,I20 MHEV,2020,2024,30858,30858,F,High,0.0558,0.8661,2367
HYUNDAI,I20 MHEV,2020,2024,30858,30858,P,Low,0.0372,0.8661,2367
HYUNDAI,I20 MHEV,2020,2024,30335,30335,A,Low,0.0342,0.8661,2367
HYUNDAI,I20 MHEV,2020,2024,30856,30856,M,Low,0.0241,0.8661,2367
HYUNDAI,I20 MHEV,2020,2024,31189,31189,F,High,0.022,0.8661,2367
HYUNDAI,I20 MHEV,2020,2024,31186,31186,F,High,0.0211,0.8661,2367
HYUNDAI,I20 MHEV,2020,2024,31164,31164,A,Low,0.0211,0.8661,2367
HYUNDAI,I20 MHEV,2020,2024,32036,32036,A,Low,0.0199,0.8661,2367
NISSAN,370 Z,2010,2014,31194,31194,A,Low,0.3183,0.8388,1731
NISSAN,370 Z,2010,2014,30895,30895,P,Low,0.1693,0.8388,1731
NISSAN,370 Z,2010,2014,30823,30823,M,Low,0.1433,0.8388,1731
NISSAN,370 Z,2010,2014,31533,31533,A,Low,0.1213,0.8388,1731
NISSAN,370 Z,2010,2014,30335,30335,A,Low,0.1127,0.8388,1731
NISSAN,370 Z,2010,2014,31397,31397,A,Low,0.104,0.8388,1731
NISSAN,370 Z,2010,2014,31407,31407,A,Low,0.0971,0.8388,1731
NISSAN,370 Z,2010,2014,30305,30305,A,Low,0.0901,0.8388,1731
NISSAN,370 Z,2010,2014,32037,32037,A,Low,0.0716,0.8388,1731
NISSAN,370 Z,2010,2014,10021,10021,A,Low,0.0479,0.8388,1731
LEXUS,IS200,2005,2009,31194,31194,A,Low,0.3123,0.684,1095
LEXUS,IS200,2005,2009,31538,31538,A,Low,0.3032,0.684,1095
LEXUS,IS200,2005,2009,30335,30335,A,Low,0.1936,0.684,1095
LEXUS,IS200,2005,2009,30867,30867,M,Low,0.1744,0.684,1095
LEXUS,IS200,2005,2009,32037,32037,A,Low,0.1279,0.684,1095
LEXUS,IS200,2005,2009,31940,31940,A,Low,0.1078,0.684,1095
LEXUS,IS200,2005,2009,30329,30329,A,Low,0.1041,0.684,1095
LEXUS,IS200,2005,2009,30305,30305,A,Low,0.1032,0.684,1095
LEXUS,IS200,2005,2009,30856,30856,M,Low,0.0932,0.684,1095
LEXUS,IS200,2005,2009,10003,10003,A,Low,0.0868,0.684,1095
MINI,COOPER S,2005,2009,31322,31322,A,Low,0.6,0.6521,2170
MINI,COOPER S,2005,2009,31940,31940,A,Low,0.5972,0.6521,2170
MINI,COOPER S,2005,2009,30305,30305,A,Low,0.4594,0.6521,2170
MINI,COOPER S,2005,2009,31194,31194,A,Low,0.4041,0.6521,2170
MINI,COOPER S,2005,2009,31164,31164,A,Low,0.3673,0.6521,2170
MINI,COOPER S,2005,2009,31084,31084,M,Low,0.3078,0.6521,2170
MINI,COOPER S,2005,2009,30329,30329,A,Low,0.2756,0.6521,2170
MINI,COOPER S,2005,2009,31407,31407,A,Low,0.2705,0.6521,2170
MINI,COOPER S,2005,2009,30335,30335,A,Low,0.2659,0.6521,2170
MINI,COOPER S,2005,2009,32037,32037,A,Low,0.1963,0.6521,2170
PORSCHE,CAYMAN,2005,2009,30335,30335,A,Low,0.8535,0.8367,8753
PORSCHE,CAYMAN,2005,2009,30305,30305,A,Low,0.723,0.8367,8753
PORSCHE,CAYMAN,2005,2009,32037,32037,A,Low,0.6121,0.8367,8753
PORSCHE,CAYMAN,2005,2009,31194,31194,A,Low,0.4895,0.8367,8753
PORSCHE,CAYMAN,2005,2009,10019,10019,A,Low,0.2863,0.8367,8753
PORSCHE,CAYMAN,2005,2009,31604,31604,M,Low,0.1809,0.8367,8753
PORSCHE,CAYMAN,2005,2009,31321,31321,A,Low,0.1434,0.8367,8753
PORSCHE,CAYMAN,2005,2009,32041,32041,P,Low,0.1248,0.8367,8753
PORSCHE,CAYMAN,2005,2009,31940,31940,A,Low,0.09,0.8367,8753
PORSCHE,CAYMAN,2005,2009,31322,31322,A,Low,0.0767,0.8367,8753
TOYOTA,PREVIA,2000,2004,31226,31226,A,Low,0.6746,0.5054,3067
TOYOTA,PREVIA,2000,2004,31322,31322,A,Low,0.5142,0.5054,3067
TOYOTA,PREVIA,2000,2004,31194,31194,A,Low,0.4209,0.5054,3067
TOYOTA,PREVIA,2000,2004,31940,31940,A,Low,0.3489,0.5054,3067
TOYOTA,PREVIA,2000,2004,30305,30305,A,Low,0.3032,0.5054,3067
TOYOTA,PREVIA,2000,2004,30878,30878,A,Low,0.2413,0.5054,3067
TOYOTA,PREVIA,2000,2004,30329,30329,A,Low,0.1973,0.5054,3067
TOYOTA,PREVIA,2000,2004,32037,32037,A,Low,0.1461,0.5054,3067
TOYOTA,PREVIA,2000,2004,30335,30335,A,Low,0.1412,0.5054,3067
TOYOTA,PREVIA,2000,2004,32017,32017,F,High,0.133,0.5054,3067
SUZUKI,WAGON-R+,2000,2004,30305,30305,A,Low,0.4894,0.5144,6821
SUZUKI,WAGON-R+,2000,2004,32037,32037,A,Low,0.331,0.5144,6821
SUZUKI,WAGON-R+,2000,2004,31226,31226,A,Low,0.3151,0.5144,6821
SUZUKI,WAGON-R+,2000,2004,31194,31194,A,Low,0.2352,0.5144,6821
SUZUKI,WAGON-R+,2000,2004,10019,10019,A,Low,0.2132,0.5144,6821
SUZUKI,WAGON-R+,2000,2004,31940,31940,A,Low,0.1731,0.5144,6821
SUZUKI,WAGON-R+,2000,2004,30335,30335,A,Low,0.1512,0.5144,6821
SUZUKI,WAGON-R+,2000,2004,31302,31302,A,Low,0.1378,0.5144,6821
SUZUKI,WAGON-R+,2000,2004,31325,31325,M,Low,0.1016,0.5144,6821
SUZUKI,WAGON-R+,2000,2004,31534,31534,A,Low,0.1009,0.5144,6821
AUDI,S3,2000,2004,30898,30898,P,Low,0.3925,0.6885,777
AUDI,S3,2000,2004,30305,30305,A,Low,0.3784,0.6885,777
AUDI,S3,2000,2004,31940,31940,A,Low,0.3089,0.6885,777
AUDI,S3,2000,2004,31322,31322,A,Low,0.2819,0.6885,777
AUDI,S3,2000,2004,31194,31194,A,Low,0.242,0.6885,777
AUDI,S3,2000,2004,30335,30335,A,Low,0.2021,0.6885,777
AUDI,S3,2000,2004,31604,31604,M,Low,0.148,0.6885,777
AUDI,S3,2000,2004,31407,31407,A,Low,0.1351,0.6885,777
AUDI,S3,2000,2004,30823,30823,M,Low,0.1287,0.6885,777
AUDI,S3,2000,2004,31226,31226,A,Low,0.1184,0.6885,777
NISSAN,MICRA,2010,2014,31322,31322,A,Low,0.3055,0.6467,83274
NISSAN,MICRA,2010,2014,31226,31226,A,Low,0.2848,0.6467,83274
NISSAN,MICRA,2010,2014,32037,32037,A,Low,0.222,0.6467,83274
NISSAN,MICRA,2010,2014,31194,31194,A,Low,0.2166,0.6467,83274
NISSAN,MICRA,2010,2014,30335,30335,A,Low,0.0953,0.6467,83274
NISSAN,MICRA,2010,2014,30305,30305,A,Low,0.0766,0.6467,83274
NISSAN,MICRA,2010,2014,31322,31322,F,High,0.0697,0.6467,83274
NISSAN,MICRA,2010,2014,30329,30329,A,Low,0.0589,0.6467,83274
NISSAN,MICRA,2010,2014,30478,30478,A,Low,0.0545,0.6467,83274
NISSAN,MICRA,2010,2014,30333,30333,A,Low,0.0482,0.6467,83274
VOLKSWAGEN,TOUAREG,2005,2009,31194,31194,A,Low,0.7007,0.6613,12709
VOLKSWAGEN,TOUAREG,2005,2009,31322,31322,A,Low,0.5993,0.6613,12709
VOLKSWAGEN,TOUAREG,2005,2009,31940,31940,A,Low,0.4756,0.6613,12709
VOLKSWAGEN,TOUAREG,2005,2009,30335,30335,A,Low,0.3443,0.6613,12709
VOLKSWAGEN,TOUAREG,2005,2009,31302,31302,A,Low,0.2449,0.6613,12709
VOLKSWAGEN,TOUAREG,2005,2009,30329,30329,A,Low,0.2432,0.6613,12709
VOLKSWAGEN,TOUAREG,2005,2009,31407,31407,A,Low,0.1857,0.6613,12709
VOLKSWAGEN,TOUAREG,2005,2009,31226,31226,A,Low,0.1852,0.6613,12709
VOLKSWAGEN,TOUAREG,2005,2009,32018,32018,A,Low,0.1819,0.6613,12709
VOLKSWAGEN,TOUAREG,2005,2009,31424,31424,A,Low,0.1578,0.6613,12709
SUBARU,OUTBACK,2005,2009,31322,31322,A,Low,0.3791,0.5921,1939
SUBARU,OUTBACK,2005,2009,31194,31194,A,Low,0.2697,0.5921,1939
